,index,Time,Open,High,Low,Close
0,0,2013-01-01 17:00:00 EST-0500,1.62566,1.63816,1.62258,1.62554
1,2,2013-01-02 17:00:00 EST-0500,1.62553,1.62565,1.60918,1.61071
2,4,2013-01-03 17:00:00 EST-0500,1.61068,1.61093,1.60097,1.60690
3,6,2013-01-04 17:00:00 EST-0500,1.60690,1.60690,1.60690,1.60690
4,8,2013-01-05 17:00:00 EST-0500,1.60794,1.60829,1.60733,1.60757
5,10,2013-01-06 17:00:00 EST-0500,1.60742,1.61174,1.60216,1.61155
6,12,2013-01-07 17:00:00 EST-0500,1.61156,1.61290,1.60291,1.60556
7,14,2013-01-08 17:00:00 EST-0500,1.60554,1.60752,1.59928,1.60227
8,16,2013-01-09 17:00:00 EST-0500,1.60224,1.61682,1.60046,1.61677
9,18,2013-01-10 17:00:00 EST-0500,1.61676,1.61792,1.60887,1.61320
10,20,2013-01-11 17:00:00 EST-0500,1.61320,1.61320,1.61320,1.61320
11,22,2013-01-12 17:00:00 EST-0500,1.61286,1.61349,1.61270,1.61328
12,24,2013-01-13 17:00:00 EST-0500,1.61326,1.61550,1.60318,1.60782
13,26,2013-01-14 17:00:00 EST-0500,1.60783,1.61010,1.60332,1.60646
14,28,2013-01-15 17:00:00 EST-0500,1.60644,1.60806,1.59760,1.60068
15,30,2013-01-16 17:00:00 EST-0500,1.60070,1.60392,1.59555,1.59932
16,32,2013-01-17 17:00:00 EST-0500,1.59933,1.60063,1.58540,1.58715
17,34,2013-01-18 17:00:00 EST-0500,1.58715,1.58715,1.58715,1.58715
18,36,2013-01-19 17:00:00 EST-0500,1.58454,1.58510,1.58384,1.58501
19,38,2013-01-20 17:00:00 EST-0500,1.58506,1.58936,1.58062,1.58302
20,40,2013-01-21 17:00:00 EST-0500,1.58306,1.58835,1.58092,1.58393
21,42,2013-01-22 17:00:00 EST-0500,1.58394,1.58926,1.58021,1.58454
22,44,2013-01-23 17:00:00 EST-0500,1.58456,1.58520,1.57566,1.57904
23,46,2013-01-24 17:00:00 EST-0500,1.57906,1.58273,1.57461,1.58000
24,48,2013-01-26 17:00:00 EST-0500,1.57668,1.57728,1.57564,1.57622
25,50,2013-01-27 17:00:00 EST-0500,1.57630,1.57868,1.56747,1.56953
26,52,2013-01-28 17:00:00 EST-0500,1.56950,1.57734,1.56864,1.57632
27,54,2013-01-29 17:00:00 EST-0500,1.57631,1.58169,1.57256,1.58002
28,56,2013-01-30 17:00:00 EST-0500,1.58004,1.58749,1.57752,1.58570
29,58,2013-01-31 17:00:00 EST-0500,1.58569,1.58784,1.56902,1.56925
30,60,2013-02-01 17:00:00 EST-0500,1.56925,1.56925,1.56925,1.56925
31,62,2013-02-02 17:00:00 EST-0500,1.56925,1.56973,1.56832,1.56936
32,64,2013-02-03 17:00:00 EST-0500,1.56946,1.57722,1.56918,1.57603
33,66,2013-02-04 17:00:00 EST-0500,1.57608,1.58045,1.56306,1.56588
34,68,2013-02-05 17:00:00 EST-0500,1.56591,1.56784,1.56318,1.56616
35,70,2013-02-06 17:00:00 EST-0500,1.56614,1.57692,1.56459,1.57154
36,72,2013-02-07 17:00:00 EST-0500,1.57152,1.58446,1.57052,1.58010
37,74,2013-02-08 17:00:00 EST-0500,1.58010,1.58010,1.58010,1.58010
38,76,2013-02-10 17:00:00 EST-0500,1.58000,1.58102,1.56530,1.56591
39,78,2013-02-11 17:00:00 EST-0500,1.56594,1.56710,1.55723,1.56630
40,80,2013-02-12 17:00:00 EST-0500,1.56632,1.56892,1.55238,1.55418
41,82,2013-02-13 17:00:00 EST-0500,1.55418,1.55431,1.54752,1.54945
42,84,2013-02-14 17:00:00 EST-0500,1.54947,1.55501,1.54620,1.55178
43,86,2013-02-15 17:00:00 EST-0500,1.55178,1.55178,1.55178,1.55178
44,88,2013-02-17 17:00:00 EST-0500,1.55056,1.55088,1.54380,1.54656
45,90,2013-02-18 17:00:00 EST-0500,1.54652,1.55046,1.54148,1.54249
46,92,2013-02-19 17:00:00 EST-0500,1.54248,1.54514,1.51928,1.52340
47,94,2013-02-20 17:00:00 EST-0500,1.52341,1.52734,1.51320,1.52542
