,index,Time,Open,High,Low,Close
0,0,2013-01-01 17:00:00 EST-0500,1.04129,1.05236,1.04117,1.05044
1,2,2013-01-02 17:00:00 EST-0500,1.05044,1.05275,1.04614,1.04666
2,4,2013-01-03 17:00:00 EST-0500,1.04666,1.04878,1.03948,1.04808
3,6,2013-01-04 17:00:00 EST-0500,1.04808,1.04808,1.04808,1.04808
4,8,2013-01-05 17:00:00 EST-0500,1.04710,1.04807,1.04702,1.04764
5,10,2013-01-06 17:00:00 EST-0500,1.04766,1.05126,1.04674,1.05051
6,12,2013-01-07 17:00:00 EST-0500,1.05055,1.05166,1.04696,1.05039
7,14,2013-01-08 17:00:00 EST-0500,1.05041,1.05353,1.04866,1.05145
8,16,2013-01-09 17:00:00 EST-0500,1.05143,1.05986,1.04938,1.05978
9,18,2013-01-10 17:00:00 EST-0500,1.05976,1.05987,1.05309,1.05361
10,20,2013-01-11 17:00:00 EST-0500,1.05361,1.05361,1.05361,1.05361
11,22,2013-01-12 17:00:00 EST-0500,1.05422,1.05536,1.05404,1.05521
12,24,2013-01-13 17:00:00 EST-0500,1.05518,1.05776,1.05220,1.05664
13,26,2013-01-14 17:00:00 EST-0500,1.05664,1.05699,1.05262,1.05648
14,28,2013-01-15 17:00:00 EST-0500,1.05650,1.05804,1.05316,1.05720
15,30,2013-01-16 17:00:00 EST-0500,1.05714,1.05760,1.04941,1.05460
16,32,2013-01-17 17:00:00 EST-0500,1.05461,1.05580,1.04856,1.05106
17,34,2013-01-18 17:00:00 EST-0500,1.05106,1.05106,1.05106,1.05106
18,36,2013-01-19 17:00:00 EST-0500,1.05093,1.05140,1.05066,1.05072
19,38,2013-01-20 17:00:00 EST-0500,1.05074,1.05254,1.04930,1.05164
20,40,2013-01-21 17:00:00 EST-0500,1.05160,1.05782,1.05046,1.05658
21,42,2013-01-22 17:00:00 EST-0500,1.05657,1.05748,1.05276,1.05546
22,44,2013-01-23 17:00:00 EST-0500,1.05547,1.05547,1.04447,1.04523
23,46,2013-01-24 17:00:00 EST-0500,1.04520,1.04684,1.04036,1.04236
24,48,2013-01-26 17:00:00 EST-0500,1.04128,1.04200,1.04103,1.04163
25,50,2013-01-27 17:00:00 EST-0500,1.04162,1.04297,1.03845,1.04174
26,52,2013-01-28 17:00:00 EST-0500,1.04170,1.04768,1.04058,1.04752
27,54,2013-01-29 17:00:00 EST-0500,1.04751,1.04758,1.03990,1.04169
28,56,2013-01-30 17:00:00 EST-0500,1.04166,1.04510,1.03802,1.04243
29,58,2013-01-31 17:00:00 EST-0500,1.04244,1.04457,1.03614,1.04067
30,60,2013-02-01 17:00:00 EST-0500,1.04067,1.04067,1.04067,1.04067
31,62,2013-02-02 17:00:00 EST-0500,1.04064,1.04312,1.04054,1.04256
32,64,2013-02-03 17:00:00 EST-0500,1.04256,1.04424,1.04094,1.04380
33,66,2013-02-04 17:00:00 EST-0500,1.04380,1.04580,1.03705,1.03893
34,68,2013-02-05 17:00:00 EST-0500,1.03896,1.04006,1.02965,1.03198
35,70,2013-02-06 17:00:00 EST-0500,1.03196,1.03390,1.02736,1.02815
36,72,2013-02-07 17:00:00 EST-0500,1.02814,1.03484,1.02557,1.03187
37,74,2013-02-08 17:00:00 EST-0500,1.03187,1.03187,1.03187,1.03187
38,76,2013-02-10 17:00:00 EST-0500,1.03122,1.03252,1.02514,1.02560
39,78,2013-02-11 17:00:00 EST-0500,1.02562,1.03216,1.02271,1.03058
40,80,2013-02-12 17:00:00 EST-0500,1.03058,1.03724,1.03055,1.03696
41,82,2013-02-13 17:00:00 EST-0500,1.03694,1.03729,1.03266,1.03592
42,84,2013-02-14 17:00:00 EST-0500,1.03592,1.03750,1.02878,1.03052
43,86,2013-02-15 17:00:00 EST-0500,1.03052,1.03052,1.03052,1.03052
44,88,2013-02-17 17:00:00 EST-0500,1.02918,1.03154,1.02752,1.03062
45,90,2013-02-18 17:00:00 EST-0500,1.03066,1.03678,1.03013,1.03569
46,92,2013-02-19 17:00:00 EST-0500,1.03568,1.03675,1.02378,1.02562
47,94,2013-02-20 17:00:00 EST-0500,1.02560,1.02648,1.02210,1.02454
48,96,2013-02-21 17:00:00 EST-0500,1.02458,1.03406,1.02360,1.03198
49,98,2013-02-24 17:00:00 EST-0500,1.03044,1.03282,1.02508,1.02580
50,100,2013-02-25 17:00:00 EST-0500,1.02580,1.02924,1.02006,1.02292
51,102,2013-02-26 17:00:00 EST-0500,1.02297,1.02464,1.01832,1.02301
52,104,2013-02-27 17:00:00 EST-0500,1.02298,1.02899,1.01977,1.02148
53,106,2013-02-28 17:00:00 EST-0500,1.02150,1.02418,1.01824,1.02037
54,108,2013-03-01 17:00:00 EST-0500,1.02037,1.02037,1.02037,1.02037
55,110,2013-03-03 17:00:00 EST-0500,1.02012,1.02055,1.01154,1.01961
56,112,2013-03-04 17:00:00 EST-0500,1.01964,1.02631,1.01878,1.02582
57,114,2013-03-05 17:00:00 EST-0500,1.02580,1.03014,1.02326,1.02330
58,116,2013-03-06 17:00:00 EST-0500,1.02331,1.02900,1.02194,1.02677
59,118,2013-03-07 17:00:00 EST-0500,1.02678,1.02842,1.02116,1.02354
60,120,2013-03-08 17:00:00 EST-0500,1.02354,1.02354,1.02354,1.02354
61,122,2013-03-10 17:00:00 EDT-0400,1.02058,1.02842,1.02044,1.02804
62,124,2013-03-11 17:00:00 EDT-0400,1.02804,1.03356,1.02666,1.03240
63,126,2013-03-12 17:00:00 EDT-0400,1.03239,1.03342,1.02822,1.02986
64,128,2013-03-13 17:00:00 EDT-0400,1.02987,1.04013,1.02878,1.03834
