,index,Time,Open,High,Low,Close
129,257,2008-05-27 17:00:00 EDT-0400,1.56911,1.57604,1.56088,1.56380
130,259,2008-05-28 17:00:00 EDT-0400,1.56400,1.56642,1.54850,1.55186
131,261,2008-05-29 17:00:00 EDT-0400,1.55186,1.55690,1.54622,1.55539
132,263,2008-05-31 17:00:00 EDT-0400,1.55555,1.55805,1.55450,1.55665
133,265,2008-06-01 17:00:00 EDT-0400,1.55660,1.55890,1.54868,1.55370
134,267,2008-06-02 17:00:00 EDT-0400,1.55366,1.56284,1.54107,1.54440
135,269,2008-06-03 17:00:00 EDT-0400,1.54442,1.54832,1.54200,1.54404
136,271,2008-06-04 17:00:00 EDT-0400,1.54404,1.56016,1.53654,1.55940
137,273,2008-06-05 17:00:00 EDT-0400,1.55939,1.57781,1.55728,1.57777
138,275,2008-06-06 17:00:00 EDT-0400,1.57802,1.57802,1.57802,1.57802
139,277,2008-06-07 17:00:00 EDT-0400,1.57812,1.57912,1.57757,1.57820
140,279,2008-06-08 17:00:00 EDT-0400,1.57820,1.58432,1.56192,1.56458
141,281,2008-06-09 17:00:00 EDT-0400,1.56458,1.56540,1.54408,1.54672
142,283,2008-06-10 17:00:00 EDT-0400,1.54668,1.55872,1.54498,1.55528
143,285,2008-06-11 17:00:00 EDT-0400,1.55522,1.55660,1.53793,1.54390
144,287,2008-06-12 17:00:00 EDT-0400,1.54386,1.54840,1.53038,1.53798
145,289,2008-06-13 17:00:00 EDT-0400,1.53812,1.53812,1.53799,1.53807
146,291,2008-06-14 17:00:00 EDT-0400,1.53865,1.54395,1.53835,1.54055
147,293,2008-06-15 17:00:00 EDT-0400,1.54055,1.55192,1.53460,1.54776
148,295,2008-06-16 17:00:00 EDT-0400,1.54776,1.55526,1.54608,1.55111
149,297,2008-06-17 17:00:00 EDT-0400,1.55111,1.55378,1.54634,1.55347
150,299,2008-06-18 17:00:00 EDT-0400,1.55343,1.55866,1.54670,1.55045
151,301,2008-06-19 17:00:00 EDT-0400,1.55047,1.56512,1.54922,1.56069
152,303,2008-06-21 17:00:00 EDT-0400,1.56078,1.56238,1.56068,1.56233
153,305,2008-06-22 17:00:00 EDT-0400,1.56233,1.56368,1.54688,1.55178
154,307,2008-06-23 17:00:00 EDT-0400,1.55172,1.56224,1.54920,1.55680
155,309,2008-06-24 17:00:00 EDT-0400,1.55684,1.56868,1.55368,1.56667
156,311,2008-06-25 17:00:00 EDT-0400,1.56657,1.57674,1.56282,1.57573
157,313,2008-06-26 17:00:00 EDT-0400,1.57577,1.57943,1.57198,1.57943
158,315,2008-06-28 17:00:00 EDT-0400,1.57896,1.57896,1.57739,1.57783
159,317,2008-06-29 17:00:00 EDT-0400,1.57783,1.58360,1.57312,1.57560
160,319,2008-06-30 17:00:00 EDT-0400,1.57554,1.58270,1.57232,1.57926
161,321,2008-07-01 17:00:00 EDT-0400,1.57920,1.58884,1.57778,1.58823
162,323,2008-07-02 17:00:00 EDT-0400,1.58827,1.59096,1.56821,1.57036
163,325,2008-07-03 17:00:00 EDT-0400,1.57046,1.57272,1.56555,1.57094
164,327,2008-07-05 17:00:00 EDT-0400,1.57027,1.57097,1.56972,1.56982
165,329,2008-07-06 17:00:00 EDT-0400,1.56982,1.57534,1.56116,1.57256
166,331,2008-07-07 17:00:00 EDT-0400,1.57260,1.57398,1.56360,1.56706
167,333,2008-07-08 17:00:00 EDT-0400,1.56710,1.57498,1.56498,1.57428
168,335,2008-07-09 17:00:00 EDT-0400,1.57430,1.58018,1.56918,1.57886
169,337,2008-07-10 17:00:00 EDT-0400,1.57888,1.59474,1.57652,1.59383
170,339,2008-07-11 17:00:00 EDT-0400,1.59374,1.59374,1.59374,1.59374
171,341,2008-07-12 17:00:00 EDT-0400,1.59423,1.59735,1.59408,1.59700
172,343,2008-07-13 17:00:00 EDT-0400,1.59695,1.59727,1.58418,1.59076
173,345,2008-07-14 17:00:00 EDT-0400,1.59082,1.60388,1.58658,1.59114
174,347,2008-07-15 17:00:00 EDT-0400,1.59122,1.59486,1.58010,1.58266
175,349,2008-07-16 17:00:00 EDT-0400,1.58260,1.58932,1.57840,1.58630
176,351,2008-07-17 17:00:00 EDT-0400,1.58630,1.58876,1.58076,1.58477
177,353,2008-07-18 17:00:00 EDT-0400,1.58477,1.58477,1.58477,1.58477
178,355,2008-07-19 17:00:00 EDT-0400,1.58422,1.58447,1.58317,1.58427
179,357,2008-07-20 17:00:00 EDT-0400,1.58437,1.59304,1.58287,1.59226
180,359,2008-07-21 17:00:00 EDT-0400,1.59226,1.59452,1.57578,1.57832
181,361,2008-07-22 17:00:00 EDT-0400,1.57832,1.57982,1.56708,1.56980
182,363,2008-07-23 17:00:00 EDT-0400,1.56980,1.57144,1.56288,1.56776
183,365,2008-07-24 17:00:00 EDT-0400,1.56776,1.57534,1.56626,1.57095
184,367,2008-07-26 17:00:00 EDT-0400,1.57030,1.57119,1.57030,1.57095
185,369,2008-07-27 17:00:00 EDT-0400,1.57095,1.57682,1.56846,1.57412
186,371,2008-07-28 17:00:00 EDT-0400,1.57412,1.57582,1.55540,1.55882
187,373,2008-07-29 17:00:00 EDT-0400,1.55882,1.56166,1.55220,1.55752
188,375,2008-07-30 17:00:00 EDT-0400,1.55758,1.57000,1.55695,1.56038
189,377,2008-07-31 17:00:00 EDT-0400,1.56038,1.56043,1.55148,1.55634
190,379,2008-08-01 17:00:00 EDT-0400,1.55639,1.55639,1.55639,1.55639
191,381,2008-08-02 17:00:00 EDT-0400,1.55611,1.55682,1.55575,1.55658
192,383,2008-08-03 17:00:00 EDT-0400,1.55668,1.56312,1.55546,1.55764
193,385,2008-08-04 17:00:00 EDT-0400,1.55764,1.55788,1.54460,1.54540
194,387,2008-08-05 17:00:00 EDT-0400,1.54540,1.55166,1.53984,1.54070
195,389,2008-08-06 17:00:00 EDT-0400,1.54070,1.55028,1.53110,1.53252
196,391,2008-08-07 17:00:00 EDT-0400,1.53252,1.53352,1.49978,1.50052
197,393,2008-08-09 17:00:00 EDT-0400,1.50102,1.50190,1.49226,1.49315
198,395,2008-08-10 17:00:00 EDT-0400,1.49304,1.50840,1.48804,1.49090
199,397,2008-08-11 17:00:00 EDT-0400,1.49090,1.49640,1.48155,1.49258
200,399,2008-08-12 17:00:00 EDT-0400,1.49258,1.49806,1.48432,1.49192
201,401,2008-08-13 17:00:00 EDT-0400,1.49192,1.49494,1.47782,1.48258
202,403,2008-08-14 17:00:00 EDT-0400,1.48258,1.48258,1.46592,1.46857
203,405,2008-08-16 17:00:00 EDT-0400,1.46826,1.46845,1.46425,1.46764
204,407,2008-08-17 17:00:00 EDT-0400,1.46764,1.47680,1.46701,1.46948
205,409,2008-08-18 17:00:00 EDT-0400,1.46948,1.47932,1.46304,1.47750
206,411,2008-08-19 17:00:00 EDT-0400,1.47754,1.48062,1.46728,1.47478
207,413,2008-08-20 17:00:00 EDT-0400,1.47478,1.49038,1.47318,1.49000
208,415,2008-08-21 17:00:00 EDT-0400,1.49006,1.49084,1.47588,1.47931
209,417,2008-08-23 17:00:00 EDT-0400,1.47830,1.47855,1.47760,1.47840
210,419,2008-08-24 17:00:00 EDT-0400,1.47840,1.48088,1.46966,1.47546
211,421,2008-08-25 17:00:00 EDT-0400,1.47546,1.47604,1.45718,1.46534
212,423,2008-08-26 17:00:00 EDT-0400,1.46534,1.47772,1.46332,1.47274
213,425,2008-08-27 17:00:00 EDT-0400,1.47274,1.48114,1.46722,1.47070
214,427,2008-08-28 17:00:00 EDT-0400,1.47074,1.47674,1.46405,1.46735
215,429,2008-08-30 17:00:00 EDT-0400,1.46955,1.47230,1.46815,1.46925
216,431,2008-08-31 17:00:00 EDT-0400,1.46920,1.47180,1.45820,1.46181
217,433,2008-09-01 17:00:00 EDT-0400,1.46181,1.46181,1.44670,1.45194
